,stat
Cluster-33358.18353,0.182579947
Cluster-33358.18358,0.071626042
Cluster-33358.18383,-1.286438131
Cluster-33358.18387,0.632595928
Cluster-33358.18403,-1.288453707
Cluster-33358.18406,0.15305512
Cluster-33358.18408,-1.267686882
Cluster-33358.18426,0.823318473
Cluster-33358.18427,0.532863186
Cluster-33358.18445,0.724209385
Cluster-33358.18446,0.594653737
Cluster-33358.18466,-0.087854678
Cluster-33358.18472,-1.27735875
Cluster-33358.18486,0.211451287
Cluster-33358.18497,-1.022306142
Cluster-33358.18525,-0.398531094
Cluster-33358.18532,0.62732225
Cluster-33358.18559,-0.477427174
Cluster-33358.18563,-0.843086707
Cluster-33358.18606,-0.377660472
Cluster-33358.18623,-0.102633003
Cluster-33358.18633,0.877822455
Cluster-33358.18665,-0.139690006
Cluster-33358.18705,0.010137734
Cluster-33358.18719,1.417563342
Cluster-33358.18727,0.385020409
Cluster-33358.18728,0.80814069
Cluster-33358.18770,-0.896106181
Cluster-33358.18805,-0.294548197
Cluster-33358.18809,0.281042363
Cluster-33358.18813,-0.509132046
Cluster-33358.18815,-0.381981823
Cluster-33358.18830,0.10703795
Cluster-33358.18837,-1.63712988
Cluster-33358.18839,-1.240241015
Cluster-33358.18862,-0.757342214
Cluster-33358.18866,-1.081542597
Cluster-33358.18870,-0.881282743
Cluster-33358.18881,-0.788873887
Cluster-33358.18882,0.732479788
Cluster-33358.18912,0.280590281
Cluster-33358.18925,0.026683985
Cluster-33358.18926,-0.141091988
Cluster-33358.18930,0.312078763
Cluster-33358.18943,-0.727251721
Cluster-33358.18955,0.429386599
Cluster-33358.18971,2.385667586
Cluster-33358.18981,0.656808971
Cluster-33358.18992,-1.062006319
Cluster-33358.18993,0.103739009
Cluster-33358.19004,0.743198418
Cluster-33358.19008,0.215460885
Cluster-33358.19020,0.51952864
Cluster-33358.19021,-2.158652772
Cluster-33358.19028,-0.45991522
Cluster-33358.19031,0.604259197
Cluster-33358.19046,-0.947653318
Cluster-33358.19047,-0.726453322
Cluster-33358.19048,-0.081558313
Cluster-33358.19060,0.877731525
Cluster-33358.19071,-2.71884703
Cluster-33358.19080,-0.659904283
Cluster-33358.19089,-0.185192025
Cluster-33358.19100,-0.536609833
Cluster-33358.19102,-1.309497944
Cluster-33358.19106,0.259234455
Cluster-33358.19121,1.3469325
Cluster-33358.19122,-0.453508453
Cluster-33358.19136,-0.021743908
Cluster-33358.19138,-0.167843662
Cluster-33358.19156,3.082417307
Cluster-33358.19159,0.909801329
Cluster-33358.19162,0.165080472
Cluster-33358.19173,-1.268965968
Cluster-33358.19185,0.791861435
Cluster-33358.19188,-2.610469328
Cluster-33358.19207,-0.766243231
Cluster-33358.19216,-1.024371862
Cluster-33358.19218,0.254181118
Cluster-33358.19232,-0.145570207
Cluster-33358.19236,1.161405385
Cluster-33358.19240,-1.230778318
Cluster-33358.19241,0.367734386
Cluster-33358.19258,-0.06020539
Cluster-33358.19267,-1.718172106
Cluster-33358.19271,-0.189110528
Cluster-33358.19273,-0.119070439
Cluster-33358.19279,-0.305733965
Cluster-33358.19302,-0.971168527
Cluster-33358.19308,-2.049276969
Cluster-33358.19335,-0.173489853
Cluster-33358.19341,-1.439032007
Cluster-33358.19354,-0.871741328
Cluster-33358.19381,-0.685136812
Cluster-33358.19383,-0.168197278
Cluster-33358.19390,-0.180043939
Cluster-33358.19394,-0.175332057
Cluster-33358.19395,-0.145593116
Cluster-33358.19396,-1.956900883
Cluster-33358.19398,-0.739078502
Cluster-33358.19399,-0.490609151
Cluster-33358.19411,-0.634551984
Cluster-33358.19412,0.169406429
Cluster-33358.19415,1.555608433
Cluster-33358.19422,2.929250945
Cluster-33358.19425,-0.839798765
Cluster-33358.19445,-0.021860034
Cluster-33358.19454,3.890519571
Cluster-33358.19459,-0.10320394
Cluster-33358.19471,0.11240411
Cluster-33358.19494,-2.271409728
Cluster-33358.19495,-2.24655268
Cluster-33358.19497,-0.82216232
Cluster-33358.19500,0.532683237
Cluster-33358.19506,0.2930758
Cluster-33358.19507,0.479570919
Cluster-33358.19511,0.568144136
Cluster-33358.19517,-0.404278013
Cluster-33358.19520,0.242650854
Cluster-33358.19534,0.210350749
Cluster-33358.19553,-1.932991848
Cluster-33358.19567,-0.707115341
Cluster-33358.19569,1.344448388
Cluster-33358.19578,-1.785678857
Cluster-33358.19584,0.850949742
Cluster-33358.19597,-1.007080771
Cluster-33358.19599,-1.110673041
Cluster-33358.19602,-0.374972506
Cluster-33358.19626,0.243549743
Cluster-33358.19637,-0.802557196
Cluster-33358.19647,-0.239862385
Cluster-33358.19649,-1.009579697
Cluster-33358.19667,-1.065450268
Cluster-33358.19670,1.266259971
Cluster-33358.19674,0.246178089
Cluster-33358.19682,-0.154689676
Cluster-33358.19699,-1.009946132
Cluster-33358.19701,1.956873633
Cluster-33358.19702,-0.852908631
Cluster-33358.19703,1.784219585
Cluster-33358.19705,1.656138549
Cluster-33358.19730,-1.404189972
Cluster-33358.19744,-0.59319916
Cluster-33358.19747,0.111943513
Cluster-33358.19748,-0.143405757
Cluster-33358.19755,0.354435131
Cluster-33358.19757,-0.481290849
Cluster-33358.19773,0.032945885
Cluster-33358.19777,0.781310559
Cluster-33358.19778,1.009499857
Cluster-33358.19792,-0.061005256
Cluster-33358.19816,0.06664866
Cluster-33358.19825,-1.490843577
Cluster-33358.19826,-0.643501903
Cluster-33358.19840,0.889233784
Cluster-33358.19852,-1.521921095
Cluster-33358.19854,1.944066307
Cluster-33358.19865,-1.06621029
Cluster-33358.19878,0.285324063
Cluster-33358.19879,-0.698473965
Cluster-33358.19882,0.66684186
Cluster-33358.19893,0.414145462
Cluster-33358.19903,-0.415496914
Cluster-33358.19912,3.067099321
Cluster-33358.19941,-0.550652823
Cluster-33358.19943,-0.022802265
Cluster-33358.19954,-1.607535895
Cluster-33358.19963,-0.3441613
Cluster-33358.19964,3.282707064
Cluster-33358.19966,-1.375463174
Cluster-33358.19974,1.265036153
Cluster-33358.19979,-0.086648394
Cluster-33358.19996,-1.59905577
Cluster-33358.20013,0.789757751
Cluster-33358.20016,-1.197815642
Cluster-33358.20019,-0.475124898
Cluster-33358.20026,-0.972139648
Cluster-33358.20030,-0.116859746
Cluster-33358.20038,-0.032600142
Cluster-33358.20040,0.748814073
Cluster-33358.20047,1.30146398
Cluster-33358.20058,-1.185537369
Cluster-33358.20064,1.679914592
Cluster-33358.20073,0.722457627
Cluster-33358.20086,-0.130297308
Cluster-33358.20101,-0.91122909
Cluster-33358.20121,-0.119860061
Cluster-33358.20124,0.509307062
Cluster-33358.20140,1.535837602
Cluster-33358.20150,1.124428383
Cluster-33358.20163,-1.270573713
Cluster-33358.20176,-1.989163299
Cluster-33358.20199,0.484595844
Cluster-33358.20200,-0.529163136
Cluster-33358.20207,-1.264801032
Cluster-33358.20221,0.831887184
Cluster-33358.20232,0.401169172
Cluster-33358.20237,-0.249197969
Cluster-33358.20242,-1.366674902
Cluster-33358.20249,1.778091442
Cluster-33358.20253,0.171815456
Cluster-33358.20271,0.291078011
Cluster-33358.20272,-0.369815939
Cluster-33358.20283,-0.007037784
Cluster-33358.20289,0.266206886
Cluster-33358.20291,-0.782310247
Cluster-33358.20292,-0.637465757
Cluster-33358.20293,0.227347023
Cluster-33358.20297,-0.086971214
Cluster-33358.20322,0.884405898
Cluster-33358.20324,0.579219332
Cluster-33358.20331,-0.592419821
Cluster-33358.20345,0.062226076
Cluster-33358.20348,1.019061095
Cluster-33358.20354,-1.8531438
Cluster-33358.20357,-0.365056306
Cluster-33358.20366,-2.25127959
Cluster-33358.20375,-2.021500283
Cluster-33358.20385,-1.153865071
Cluster-33358.20387,-0.145336234
Cluster-33358.20388,-0.001616833
Cluster-33358.20393,2.555851787
Cluster-33358.20394,-0.996694292
Cluster-33358.20400,-0.192341599
Cluster-33358.20411,1.473927096
Cluster-33358.20416,0.103152393
Cluster-33358.20417,-0.387881239
Cluster-33358.20419,-0.653539842
Cluster-33358.20420,-0.086832199
Cluster-33358.20423,0.01424029
Cluster-33358.20426,-0.08714548
Cluster-33358.20433,-0.448095253
Cluster-33358.20438,0.541466477
Cluster-33358.20451,0.12755889
Cluster-33358.20457,-1.688809828
Cluster-33358.20461,0.056490275
Cluster-33358.20470,0.696296718
Cluster-33358.20482,0.374198471
Cluster-33358.20490,-0.03458122
Cluster-33358.20500,-0.260108324
Cluster-33358.20503,1.041985375
Cluster-33358.20513,-2.677979115
Cluster-33358.20517,-1.084437992
Cluster-33358.20518,1.511778865
Cluster-33358.20556,-0.344282998
Cluster-33358.20563,-0.868786797
Cluster-33358.20564,1.489645327
Cluster-33358.20577,0.545540743
Cluster-33358.20581,0.792835596
Cluster-33358.20591,3.530793555
Cluster-33358.20596,0.714710028
Cluster-33358.20598,0.527672959
Cluster-33358.20599,-1.004614104
Cluster-33358.20600,-0.526750392
Cluster-33358.20603,0.308461935
Cluster-33358.20608,-1.902135267
Cluster-33358.20613,-1.133788026
Cluster-33358.20638,0.943713309
Cluster-33358.20642,-0.680107438
Cluster-33358.20648,-0.271000281
Cluster-33358.20662,-0.406538828
Cluster-33358.20664,-0.213195109
Cluster-33358.20666,0.424120349
Cluster-33358.20676,-0.450591034
Cluster-33358.20681,-0.544188073
Cluster-33358.20686,-0.63389792
Cluster-33358.20689,-0.45242579
Cluster-33358.20692,-0.072767336
Cluster-33358.20728,-0.398276955
Cluster-33358.20729,-0.98529571
Cluster-33358.20731,2.050336912
Cluster-33358.20735,0.267568269
Cluster-33358.20751,0.290100483
Cluster-33358.20754,-1.697105884
Cluster-33358.20756,-1.310330209
Cluster-33358.20759,0.016858485
Cluster-33358.20761,-0.383068849
Cluster-33358.20769,1.153836069
Cluster-33358.20783,0.7578284
Cluster-33358.20812,0.459278293
Cluster-33358.20813,-1.396811089
Cluster-33358.20816,1.72508415
Cluster-33358.20819,-0.366208027
Cluster-33358.20831,-0.075030934
Cluster-33358.20836,-0.916379988
Cluster-33358.20839,1.621542703
Cluster-33358.20844,2.021923437
Cluster-33358.20855,0.508481553
Cluster-33358.20858,-0.781070891
Cluster-33358.20881,0.965592744
Cluster-33358.20882,0.526086161
Cluster-33358.20898,0.519664955
Cluster-33358.20926,0.341045816
Cluster-33358.20931,-0.426861327
Cluster-33358.20936,-1.105922396
Cluster-33358.20950,0.818138614
Cluster-33358.20959,0.442904621
Cluster-33358.20963,0.70751058
Cluster-33358.20966,-0.515575693
Cluster-33358.20967,1.565767743
Cluster-33358.20985,1.552586278
Cluster-33358.20987,0.554952191
Cluster-33358.20999,-0.47268408
Cluster-33358.21047,-2.168190678
Cluster-33358.21054,0.210886741
Cluster-33358.21059,0.230922527
Cluster-33358.21062,-1.017497544
Cluster-33358.21082,-1.231868087
Cluster-33358.21083,1.625261553
Cluster-33358.21093,-1.387984298
Cluster-33358.21095,1.519376832
Cluster-33358.21100,-0.168736902
Cluster-33358.21113,-0.345850721
Cluster-33358.21115,0.348851701
Cluster-33358.21134,-0.685147696
Cluster-33358.21136,-0.659861978
Cluster-33358.21140,1.222122319
Cluster-33358.21147,-2.088251143
Cluster-33358.21159,-0.458522761
Cluster-33358.21169,0.806578232
Cluster-33358.21176,1.150915043
Cluster-33358.21178,-2.260429129
Cluster-33358.21201,-0.911402836
Cluster-33358.21208,0.312358686
Cluster-33358.21222,-1.51741013
Cluster-33358.21235,-0.226661903
Cluster-33358.21242,-0.336201468
Cluster-33358.21245,-0.233403172
Cluster-33358.21251,-1.128410481
Cluster-33358.21252,1.452177376
Cluster-33358.21262,0.436614204
Cluster-33358.21265,1.647433731
Cluster-33358.21266,-1.821639242
Cluster-33358.21288,-0.956984515
Cluster-33358.21291,-0.939125894
Cluster-33358.21294,0.562966998
Cluster-33358.21296,-1.30657027
Cluster-33358.21297,-1.86546456
Cluster-33358.21359,0.210178631
Cluster-33358.21363,-1.086988206
Cluster-33358.21444,-2.989445177
Cluster-33358.21446,-0.820263665
Cluster-33358.21447,-1.163145295
Cluster-33358.21458,-0.949450889
Cluster-33358.21461,-1.52239126
Cluster-33358.21486,-2.315912758
Cluster-33358.21489,-0.338819988
Cluster-33358.21492,-0.847549424
Cluster-33358.21505,3.511222703
Cluster-33358.21521,1.059507472
Cluster-33358.21539,0.528535334
Cluster-33358.21544,-1.717246943
Cluster-33358.21560,-1.214489539
Cluster-33358.21594,-1.327059314
Cluster-33358.21599,0.381108943
Cluster-33358.21612,-0.226802748
Cluster-33358.21622,1.878419038
Cluster-33358.21632,1.476508063
Cluster-33358.21665,-0.960194895
Cluster-33358.21668,-0.984876906
Cluster-33358.21676,0.743022513
Cluster-33358.21678,0.076105642
Cluster-33358.21691,-0.240137432
Cluster-33358.21692,1.044912792
Cluster-33358.21694,1.830623576
Cluster-33358.21721,-1.575874359
Cluster-33358.21728,-0.264948048
Cluster-33358.21729,-0.079856033
Cluster-33358.21736,-0.987451206
Cluster-33358.21737,-1.917989228
Cluster-33358.21745,-2.110843601
Cluster-33358.21759,0.564726812
Cluster-33358.21763,0.815765491
Cluster-33358.21793,-0.297862766
Cluster-33358.21795,-0.455056548
Cluster-33358.21808,1.13079018
Cluster-33358.21809,0.148928877
Cluster-33358.21810,-0.523170743
Cluster-33358.21835,-0.541021636
Cluster-33358.21841,0.729630646
Cluster-33358.21842,-0.619384376
Cluster-33358.21893,-0.189069487
Cluster-33358.21906,0.623483797
Cluster-33358.21931,-0.171715336
Cluster-33358.21932,0.30223616
Cluster-33358.21933,0.80438956
Cluster-33358.21940,1.074442832
Cluster-33358.21960,0.071725496
Cluster-33358.21963,-1.069788417
Cluster-33358.21967,-0.181767714
Cluster-33358.21991,-0.872906138
Cluster-33358.21999,-0.016773665
Cluster-33358.22003,-0.759091849
Cluster-33358.22011,2.812953846
Cluster-33358.22020,2.481952347
Cluster-33358.22021,0.780649324
Cluster-33358.22031,0.546927038
Cluster-33358.22043,-0.614694432
Cluster-33358.22045,-0.372116285
Cluster-33358.22054,2.156774387
Cluster-33358.22063,0.690954201
Cluster-33358.22064,0.923988371
Cluster-33358.22065,-1.382189548
Cluster-33358.22067,-0.232987263
Cluster-33358.22075,-0.735598388
Cluster-33358.22078,0.710233752
Cluster-33358.22090,0.169850842
Cluster-33358.22128,0.057523688
Cluster-33358.22134,-0.154050511
Cluster-33358.22135,-1.989071709
Cluster-33358.22136,-2.395583179
Cluster-33358.22149,0.882244928
Cluster-33358.22154,-0.176225832
Cluster-33358.22175,0.812609205
Cluster-33358.22180,-0.783289858
Cluster-33358.22228,0.13590128
Cluster-33358.22229,-0.679844123
Cluster-33358.22247,-0.373139305
Cluster-33358.22248,1.436048786
Cluster-33358.22256,-0.819663005
Cluster-33358.22259,-0.740115898
Cluster-33358.22273,-1.530758539
Cluster-33358.22276,0.287986804
Cluster-33358.22279,-0.485930466
Cluster-33358.22283,-0.657057048
Cluster-33358.22308,1.230761343
Cluster-33358.22336,0.039646614
Cluster-33358.22351,-1.048044612
Cluster-33358.22355,1.246753776
Cluster-33358.22365,0.941243137
Cluster-33358.22368,0.29207528
Cluster-33358.22415,-1.182118686
Cluster-33358.22417,0.544710701
Cluster-33358.22419,1.435054849
Cluster-33358.22420,-0.100671576
Cluster-33358.22435,-0.977468197
Cluster-33358.22445,-1.237593136
Cluster-33358.22451,-1.645661423
Cluster-33358.22461,0.300073118
Cluster-33358.22492,-0.02157146
Cluster-33358.22501,0.344934041
Cluster-33358.22502,-1.141724753
Cluster-33358.22506,-1.829004964
Cluster-33358.22523,-0.107370849
Cluster-33358.22525,-0.33293282
Cluster-33358.22566,0.796848416
Cluster-33358.22567,-0.328904749
Cluster-33358.22573,0.141322376
Cluster-33358.22596,0.203636435
Cluster-33358.22604,-0.718381914
Cluster-33358.22607,-2.020314018
Cluster-33358.22616,-2.602274758
Cluster-33358.22618,-2.107518607
Cluster-33358.22619,1.955770538
Cluster-33358.22633,0.606437224
Cluster-33358.22637,0.552124259
Cluster-33358.22651,0.877180762
Cluster-33358.22668,1.199985756
Cluster-33358.22675,-0.148213952
Cluster-33358.22682,-0.937312925
Cluster-33358.22690,0.026365743
Cluster-33358.22709,0.518877988
Cluster-33358.22720,-0.407751836
Cluster-33358.22760,0.558611754
Cluster-33358.22761,0.263829019
Cluster-33358.22763,-0.205819635
Cluster-33358.22779,-0.85376414
Cluster-33358.22799,1.416828099
Cluster-33358.22822,1.261508411
Cluster-33358.22838,-0.246530572
Cluster-33358.22843,0.06813355
Cluster-33358.22844,1.615549619
Cluster-33358.22845,0.640618496
Cluster-33358.22865,-0.832874948
Cluster-33358.22866,0.171164458
Cluster-33358.22870,-1.694975158
Cluster-33358.22874,-0.753136352
Cluster-33358.22899,0.998065986
Cluster-33358.22913,-0.747226516
Cluster-33358.22917,-1.116438005
Cluster-33358.22929,0.378049244
Cluster-33358.22963,-1.115756352
Cluster-33358.22989,0.307437138
Cluster-33358.22999,-2.09271038
Cluster-33358.23000,2.074064007
Cluster-33358.23001,3.24479855
Cluster-33358.23002,1.152621564
Cluster-33358.23014,-0.061434473
Cluster-33358.23026,-2.353514573
Cluster-33358.23034,-0.174547433
Cluster-33358.23039,-0.88634566
Cluster-33358.23040,-1.755763715
Cluster-33358.23047,-1.065044294
Cluster-33358.23051,-0.339396949
Cluster-33358.23066,1.656203257
Cluster-33358.23068,1.734873148
Cluster-33358.23080,2.460181643
Cluster-33358.23090,1.546880961
Cluster-33358.23118,2.550384806
Cluster-33358.23131,0.939748525
Cluster-33358.23134,0.415882738
Cluster-33358.23157,-0.878576261
Cluster-33358.23165,0.260875103
Cluster-33358.23168,-0.793782767
Cluster-33358.23169,-0.301420886
Cluster-33358.23176,0.577118334
Cluster-33358.23177,0.224145035
Cluster-33358.23179,1.769009406
Cluster-33358.23185,-0.507823921
Cluster-33358.23201,1.753897868
Cluster-33358.23207,2.051824945
Cluster-33358.23213,-0.953225325
Cluster-33358.23242,-0.607644988
Cluster-33358.23247,-0.331830875
Cluster-33358.23256,-0.349428067
Cluster-33358.23265,-0.746353767
Cluster-33358.23276,-2.488616172
Cluster-33358.23282,-0.159668731
Cluster-33358.23288,0.081138998
Cluster-33358.23293,1.552806332
Cluster-33358.23298,-0.52469539
Cluster-33358.23310,1.143380809
Cluster-33358.23328,-0.896062337
Cluster-33358.23334,1.928968277
Cluster-33358.23336,0.773784671
Cluster-33358.23349,1.03099081
Cluster-33358.23350,0.08124297
Cluster-33358.23354,-0.267143852
Cluster-33358.23359,1.125974401
Cluster-33358.23394,-1.276618372
Cluster-33358.23401,-3.077080059
Cluster-33358.23408,-0.840772972
Cluster-33358.23412,-3.130957308
Cluster-33358.23420,-1.022102647
Cluster-33358.23422,0.53253234
Cluster-33358.23437,-0.953722857
Cluster-33358.23439,-0.138200089
Cluster-33358.23440,0.247552931
Cluster-33358.23446,1.080074056
Cluster-33358.23447,1.986612035
Cluster-33358.23479,-0.74399259
Cluster-33358.23480,-1.518082834
Cluster-33358.23491,0.788079039
Cluster-33358.23502,0.003791898
Cluster-33358.23503,1.151432642
Cluster-33358.23545,-1.076846141
Cluster-33358.23549,1.061792149
Cluster-33358.23599,-1.515708303
Cluster-33358.23603,1.438230148
Cluster-33358.23610,0.040683087
Cluster-33358.23614,-0.720596883
Cluster-33358.23630,0.442034158
Cluster-33358.23646,0.622192159
Cluster-33358.23650,-0.85552069
Cluster-33358.23652,-2.169955282
Cluster-33358.23654,-1.246205038
Cluster-33358.23656,0.197700299
Cluster-33358.23668,-0.712321308
Cluster-33358.23669,0.639843874
Cluster-33358.23673,-1.609735401
Cluster-33358.23676,-2.277032671
Cluster-33358.23682,0.275412272
Cluster-33358.23684,-2.669064647
Cluster-33358.23686,-0.854516116
Cluster-33358.23689,-0.514527037
Cluster-33358.23700,-0.701975248
Cluster-33358.23747,-1.234935502
Cluster-33358.23754,0.17919314
Cluster-33358.23756,-0.469628629
Cluster-33358.23757,-0.456042866
Cluster-33358.23759,0.117298407
Cluster-33358.23764,1.177745748
Cluster-33358.23794,-0.441599527
Cluster-33358.23822,1.040571085
Cluster-33358.23830,1.034364969
Cluster-33358.23832,0.491662601
Cluster-33358.23842,2.044212528
Cluster-33358.23843,-0.114336335
Cluster-33358.23852,0.577973771
Cluster-33358.23863,-1.13965586
Cluster-33358.23878,-0.914129594
Cluster-33358.23892,-0.090983937
Cluster-33358.23897,-1.073062866
Cluster-33358.23903,0.620065613
Cluster-33358.23911,-0.195370327
Cluster-33358.23912,1.892155135
Cluster-33358.23922,0.372343555
Cluster-33358.23936,-1.185193747
Cluster-33358.23954,0.730148496
Cluster-33358.23972,-0.302926842
Cluster-33358.23996,-1.424020948
